Calendar Year,System Type,Inter/Intra,Commodity,Total Miles,Total Breakout Tanks,Operator Count,Operator Count, VALUEOF(PORTAL_DATE),HL Total Pipe Miles,Miles of Gathering
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,17.83,1,1,32224,2017-03-07 04:06:52,17.83,17.83
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,941.04,5,1,32258,2017-03-07 04:06:52,941.04,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,1054.5,0,1,32288,2017-03-07 04:06:52,1054.5,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,1869,0,1,32334,2017-03-07 04:06:52,1869,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,69,0,1,32450,2017-03-07 04:06:52,69,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,73,0,1,32532,2017-03-07 04:06:52,73,6.1
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,85.5,21,1,32551,2017-03-07 04:06:52,85.5,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,6.3,0,1,32565,2017-03-07 04:06:52,6.3,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,54.02,0,1,32645,2017-03-07 04:06:52,54.02,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,76,0,1,38945,2017-03-07 04:06:52,76,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,762.85,7,1,39043,2017-03-07 04:06:52,762.85,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,70.39,0,1,39047,2017-03-07 04:06:52,70.39,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,6.22,0,1,39050,2017-03-07 04:06:52,6.22,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,89.86,1,1,39068,2017-03-07 04:06:52,89.86,89.86
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,38.84,0,1,39069,2017-03-07 04:06:52,38.84,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,591.27,4,1,39084,2017-03-07 04:06:52,591.27,436.46
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,198.32,5,1,39105,2017-03-07 04:06:52,198.32,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,26.7,2,1,39131,2017-03-07 04:06:52,26.7,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,,88,1,39145,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,27.5,0,1,39214,2017-03-07 04:06:52,27.5,23.23
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,130.141,0,1,39264,2017-03-07 04:06:52,130.141,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,158.1,3,1,39286,2017-03-07 04:06:52,158.1,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,30.09,0,1,39316,2017-03-07 04:06:52,30.09,15.9
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,0.85,0,1,39325,2017-03-07 04:06:52,0.85,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,168,0,1,39347,2017-03-07 04:06:52,168,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,38.56,0,1,39351,2017-03-07 04:06:52,38.56,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,1121.75,0,1,39352,2017-03-07 04:06:52,1121.75,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,25.69,0,1,39354,2017-03-07 04:06:52,25.69,0
2015,HAZARDOUS LIQUID,INTERSTATE,CRUDE OIL,501.26,5,1,39440,2017-03-07 04:06:52,501.26,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,121.99,0,1,300,2017-03-07 04:06:52,121.99,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,15.628,9,1,1845,2017-03-07 04:06:52,15.628,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,248.75,0,1,2162,2017-03-07 04:06:52,248.75,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,6.65,0,1,2564,2017-03-07 04:06:52,6.65,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,70.625,0,1,2714,2017-03-07 04:06:52,70.625,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1306.051,0,1,3445,2017-03-07 04:06:52,1306.051,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,52.06,0,1,4430,2017-03-07 04:06:52,52.06,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,104.34,0,1,4472,2017-03-07 04:06:52,104.34,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,2007.6,3,1,10012,2017-03-07 04:06:52,2007.6,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,40.042,0,1,11032,2017-03-07 04:06:52,40.042,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,324,2,1,11169,2017-03-07 04:06:52,324,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1090,1,1,12105,2017-03-07 04:06:52,1090,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,775.43,0,1,18718,2017-03-07 04:06:52,775.43,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,590,8,1,22610,2017-03-07 04:06:52,590,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,170.43,0,1,22855,2017-03-07 04:06:52,170.43,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,35.04,0,1,25146,2017-03-07 04:06:52,35.04,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,13.47,0,1,26085,2017-03-07 04:06:52,13.47,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,106.42,0,1,30626,2017-03-07 04:06:52,106.42,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,109.977,0,1,30755,2017-03-07 04:06:52,109.977,86.524
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1090.88,0,1,30826,2017-03-07 04:06:52,1090.88,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,32.7,21,1,30909,2017-03-07 04:06:52,32.7,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,1770.407,0,1,31130,2017-03-07 04:06:52,1770.407,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,529.2,0,1,31174,2017-03-07 04:06:52,529.2,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,167,0,1,31270,2017-03-07 04:06:52,167,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,114.052,0,1,31371,2017-03-07 04:06:52,114.052,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,177.7,0,1,31554,2017-03-07 04:06:52,177.7,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,15121.079,22,1,31618,2017-03-07 04:06:52,15121.079,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,2696.09,59,1,31684,2017-03-07 04:06:52,2696.09,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,16.7,0,1,31778,2017-03-07 04:06:52,16.7,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,821.96,0,1,32099,2017-03-07 04:06:52,821.96,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,308.758,0,1,32107,2017-03-07 04:06:52,308.758,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,8169.56,36,1,32109,2017-03-07 04:06:52,8169.56,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,2.282,0,1,32117,2017-03-07 04:06:52,2.282,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,62,0,1,32147,2017-03-07 04:06:52,62,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,303.27,0,1,32258,2017-03-07 04:06:52,303.27,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,23.1,0,1,32296,2017-03-07 04:06:52,23.1,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,100.64,0,1,32412,2017-03-07 04:06:52,100.64,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,45.17,0,1,32454,2017-03-07 04:06:52,45.17,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,171.36,0,1,32614,2017-03-07 04:06:52,171.36,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,127.11,0,1,38966,2017-03-07 04:06:52,127.11,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,28.138,0,1,39010,2017-03-07 04:06:52,28.138,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,105.6,0,1,39187,2017-03-07 04:06:52,105.6,105.6
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,18.13,0,1,39216,2017-03-07 04:06:52,18.13,0
2015,HAZARDOUS LIQUID,INTERSTATE,HVL FLAMM TOXIC,32.7,0,1,39436,2017-03-07 04:06:52,32.7,27.7
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1151,5,1,395,2017-03-07 04:06:52,1151,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,76,3,1,1248,2017-03-07 04:06:52,76,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,6587.555,484,1,1845,2017-03-07 04:06:52,6587.555,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,683.25,19,1,2170,2017-03-07 04:06:52,683.25,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,5601,529,1,2552,2017-03-07 04:06:52,5601,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3.32,0,1,2564,2017-03-07 04:06:52,3.32,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,13.82,17,1,4430,2017-03-07 04:06:52,13.82,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1816.72,134,1,4805,2017-03-07 04:06:52,1816.72,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,44.71,15,1,4906,2017-03-07 04:06:52,44.71,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,80.4,3,1,7063,2017-03-07 04:06:52,80.4,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,2353.7,91,1,10012,2017-03-07 04:06:52,2353.7,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,468,18,1,15156,2017-03-07 04:06:52,468,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3172.82,204,1,15674,2017-03-07 04:06:52,3172.82,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1789.55,90,1,18092,2017-03-07 04:06:52,1789.55,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,93,10,1,18386,2017-03-07 04:06:52,93,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,21.919,6,1,18678,2017-03-07 04:06:52,21.919,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1187.33,125,1,18718,2017-03-07 04:06:52,1187.33,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1.45,10,1,19481,2017-03-07 04:06:52,1.45,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,614.168,14,1,22430,2017-03-07 04:06:52,614.168,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,8824.25,575,1,22610,2017-03-07 04:06:52,8824.25,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,915.16,5,1,22830,2017-03-07 04:06:52,915.16,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,378.85,0,1,22855,2017-03-07 04:06:52,378.85,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,233.5,4,1,26065,2017-03-07 04:06:52,233.5,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,4,1,26094,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,124.53,0,1,26120,2017-03-07 04:06:52,124.53,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,505.01,26,1,26125,2017-03-07 04:06:52,505.01,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,367,11,1,30781,2017-03-07 04:06:52,367,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,85,6,1,30909,2017-03-07 04:06:52,85,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,6,16,1,31056,2017-03-07 04:06:52,6,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,199.6,62,1,31174,2017-03-07 04:06:52,199.6,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,621,2,1,31189,2017-03-07 04:06:52,621,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,12,1,31288,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,27.776,3,1,31371,2017-03-07 04:06:52,27.776,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1939,24,1,31454,2017-03-07 04:06:52,1939,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,537.063,137,1,31618,2017-03-07 04:06:52,537.063,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3808.67,205,1,31684,2017-03-07 04:06:52,3808.67,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1.9,14,1,32009,2017-03-07 04:06:52,1.9,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,694,9,1,32011,2017-03-07 04:06:52,694,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,60,1,32044,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,9.85,0,1,32062,2017-03-07 04:06:52,9.85,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,553.93,0,1,32109,2017-03-07 04:06:52,553.93,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,3189.3,190,1,32147,2017-03-07 04:06:52,3189.3,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,427,2,1,32493,2017-03-07 04:06:52,427,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,23.4,0,1,32495,2017-03-07 04:06:52,23.4,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,816,2,1,32502,2017-03-07 04:06:52,816,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,140.34,1,1,32679,2017-03-07 04:06:52,140.34,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,570.99,5,1,32683,2017-03-07 04:06:52,570.99,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,8.46,33,1,32688,2017-03-07 04:06:52,8.46,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,72.97,5,1,38887,2017-03-07 04:06:52,72.97,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,49.819,19,1,38922,2017-03-07 04:06:52,49.819,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,1201.1,39,1,39029,2017-03-07 04:06:52,1201.1,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,38.76,8,1,39105,2017-03-07 04:06:52,38.76,0
2015,HAZARDOUS LIQUID,INTERSTATE,REFINED PP,,27,1,39342,2017-03-07 04:06:52,,
2015,HAZARDOUS LIQUID,INTRASTATE,BIOFUEL,15,9,1,31174,2017-03-07 04:06:52,15,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,31.5,0,1,401,2017-03-07 04:06:52,31.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,46.51,0,1,3345,2017-03-07 04:06:52,46.51,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,160.48,0,1,4908,2017-03-07 04:06:52,160.48,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,1.5,0,1,19102,2017-03-07 04:06:52,1.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,46.17,0,1,30657,2017-03-07 04:06:52,46.17,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,10,0,1,30666,2017-03-07 04:06:52,10,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,29.9,0,1,31178,2017-03-07 04:06:52,29.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,158.76,0,1,31471,2017-03-07 04:06:52,158.76,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,79.83,0,1,31475,2017-03-07 04:06:52,79.83,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,6,0,1,31502,2017-03-07 04:06:52,6,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,4,0,1,31555,2017-03-07 04:06:52,4,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,7.6,0,1,31556,2017-03-07 04:06:52,7.6,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,15.34,0,1,31627,2017-03-07 04:06:52,15.34,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,29.4,0,1,31672,2017-03-07 04:06:52,29.4,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,41.13,0,1,31864,2017-03-07 04:06:52,41.13,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,118,0,1,31875,2017-03-07 04:06:52,118,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,7,0,1,31973,2017-03-07 04:06:52,7,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,8.99,0,1,32409,2017-03-07 04:06:52,8.99,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,90.62,0,1,32410,2017-03-07 04:06:52,90.62,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,0.265,0,1,32476,2017-03-07 04:06:52,0.265,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,12.945,0,1,32543,2017-03-07 04:06:52,12.945,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,50.479,0,1,32545,2017-03-07 04:06:52,50.479,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,3.5,0,1,32566,2017-03-07 04:06:52,3.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,14.2,0,1,32652,2017-03-07 04:06:52,14.2,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,30.9,0,1,32682,2017-03-07 04:06:52,30.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,18.1,0,1,38919,2017-03-07 04:06:52,18.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,29.498,0,1,38931,2017-03-07 04:06:52,29.498,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,20,0,1,39179,2017-03-07 04:06:52,20,0
2015,HAZARDOUS LIQUID,INTRASTATE,CO2,155,0,1,39291,2017-03-07 04:06:52,155,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3903.62,125,1,300,2017-03-07 04:06:52,3903.62,66.28
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,124.5,1,1,473,2017-03-07 04:06:52,124.5,9
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.7,0,1,999,2017-03-07 04:06:52,1.7,1.7
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,34.5,0,1,1541,2017-03-07 04:06:52,34.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8.628,7,1,1845,2017-03-07 04:06:52,8.628,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,482.4,5,1,2731,2017-03-07 04:06:52,482.4,43
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,44.03,1,1,2767,2017-03-07 04:06:52,44.03,44.03
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,122.16,0,1,4280,2017-03-07 04:06:52,122.16,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.44,1,1,4430,2017-03-07 04:06:52,5.44,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,52.084,2,1,4461,2017-03-07 04:06:52,52.084,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,303.36,7,1,4906,2017-03-07 04:06:52,303.36,134.05
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.75,0,1,4908,2017-03-07 04:06:52,4.75,4.75
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,36.5,0,1,5081,2017-03-07 04:06:52,36.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9.1,0,1,5524,2017-03-07 04:06:52,9.1,9.1
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,20.6,2,1,7660,2017-03-07 04:06:52,20.6,20.6
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,215.8,7,1,9175,2017-03-07 04:06:52,215.8,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,305.05,0,1,11551,2017-03-07 04:06:52,305.05,32.8
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.53,0,1,12303,2017-03-07 04:06:52,10.53,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.97,4,1,12624,2017-03-07 04:06:52,5.97,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,68.73,0,1,12628,2017-03-07 04:06:52,68.73,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,68.46,4,1,14145,2017-03-07 04:06:52,68.46,68.46
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,531,15,1,15156,2017-03-07 04:06:52,531,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,55.65,11,1,15485,2017-03-07 04:06:52,55.65,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,8.2,0,1,18201,2017-03-07 04:06:52,8.2,8.2
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,12.6,0,1,18275,2017-03-07 04:06:52,12.6,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1958,58,1,18718,2017-03-07 04:06:52,1958,212.1
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14.63,2,1,19410,2017-03-07 04:06:52,14.63,10.79
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.31,0,1,20202,2017-03-07 04:06:52,4.31,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,71.5,1,1,22610,2017-03-07 04:06:52,71.5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,640.93,28,1,22855,2017-03-07 04:06:52,640.93,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,35.51,0,1,25146,2017-03-07 04:06:52,35.51,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,28.3,0,1,26049,2017-03-07 04:06:52,28.3,28.3
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,101.9,11,1,26061,2017-03-07 04:06:52,101.9,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,617.64,68,1,26085,2017-03-07 04:06:52,617.64,25.25
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,7.18,2,1,26112,2017-03-07 04:06:52,7.18,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,552.12,15,1,26134,2017-03-07 04:06:52,552.12,9.8
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.7,0,1,26303,2017-03-07 04:06:52,4.7,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,3.75,0,1,26325,2017-03-07 04:06:52,3.75,3.75
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,19.47,0,1,30005,2017-03-07 04:06:52,19.47,5.25
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,23.5,1,1,30658,2017-03-07 04:06:52,23.5,5.08
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.1,0,1,30735,2017-03-07 04:06:52,4.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,532.354,11,1,30782,2017-03-07 04:06:52,532.354,129.335
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,10.01,0,1,30792,2017-03-07 04:06:52,10.01,10.01
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,13.2,0,1,30801,2017-03-07 04:06:52,13.2,
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1647.739,112,1,30829,2017-03-07 04:06:52,1647.739,68.578
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.03,0,1,30834,2017-03-07 04:06:52,2.03,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4.1,0,1,31023,2017-03-07 04:06:52,4.1,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,1.01,0,1,31075,2017-03-07 04:06:52,1.01,1.01
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,594.4,76,1,31174,2017-03-07 04:06:52,594.4,18.2
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5,0,1,31189,2017-03-07 04:06:52,5,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,35.17,1,1,31296,2017-03-07 04:06:52,35.17,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.57,0,1,31336,2017-03-07 04:06:52,2.57,2.57
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,18.82,16,1,31352,2017-03-07 04:06:52,18.82,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,9,0,1,31434,2017-03-07 04:06:52,9,9
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,4,0,1,31443,2017-03-07 04:06:52,4,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,790.3,25,1,31454,2017-03-07 04:06:52,790.3,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,2.6,2,1,31455,2017-03-07 04:06:52,2.6,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,355.76,8,1,31476,2017-03-07 04:06:52,355.76,24
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,0.3,0,1,31523,2017-03-07 04:06:52,0.3,0.3
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,5.05,0,1,31536,2017-03-07 04:06:52,5.05,0
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,40.3,0,1,31546,2017-03-07 04:06:52,40.3,36.7
2015,HAZARDOUS LIQUID,INTRASTATE,CRUDE OIL,14,8,1,31580,2017-03-07 04:06:52,14,0
