System Type,System Type Detail,InterState Indicator,Total Miles,State Name,Calendar Year,Operator Count
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,93,LOUISIANA,2014,6440
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,LOUISIANA,2014,6500
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,36.1,LOUISIANA,2014,6510
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,LOUISIANA,2014,6770
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14,LOUISIANA,2014,6840
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1751,LOUISIANA,2014,6920
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,82,LOUISIANA,2014,7100
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,87,LOUISIANA,2014,7360
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,193.6,LOUISIANA,2014,8010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,26,LOUISIANA,2014,8230
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,9,LOUISIANA,2014,9030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60,LOUISIANA,2014,9210
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,48,LOUISIANA,2014,9310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,44,LOUISIANA,2014,10060
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,32,LOUISIANA,2014,10180
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30.5,LOUISIANA,2014,10260
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,LOUISIANA,2014,10340
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,16,LOUISIANA,2014,11392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,61,LOUISIANA,2014,11604
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10,LOUISIANA,2014,11606
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,22,LOUISIANA,2014,11656
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,8409.86,LOUISIANA,2014,11800
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,162,LOUISIANA,2014,12036
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20.5,LOUISIANA,2014,12162
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,28,LOUISIANA,2014,12330
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,41,LOUISIANA,2014,12750
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,27,LOUISIANA,2014,12758
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,67,LOUISIANA,2014,12768
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,76,LOUISIANA,2014,12776
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,LOUISIANA,2014,12786
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1708,LOUISIANA,2014,13360
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,52,LOUISIANA,2014,13370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38,LOUISIANA,2014,13440
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,19.19,LOUISIANA,2014,13470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,LOUISIANA,2014,14035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,49,LOUISIANA,2014,15077
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,LOUISIANA,2014,15161
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38.06,LOUISIANA,2014,15532
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,59,LOUISIANA,2014,15679
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,54.5,LOUISIANA,2014,15763
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,27,LOUISIANA,2014,15770
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,25.2,LOUISIANA,2014,15889
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,69.2,LOUISIANA,2014,18032
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,43,LOUISIANA,2014,18052
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,119,LOUISIANA,2014,18056
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,LOUISIANA,2014,18068
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.17,LOUISIANA,2014,18136
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,17,LOUISIANA,2014,18304
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,LOUISIANA,2014,18328
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,27,LOUISIANA,2014,18352
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,660.75,LOUISIANA,2014,18416
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30,LOUISIANA,2014,18740
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,429,LOUISIANA,2014,19205
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,88,LOUISIANA,2014,19360
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,41,LOUISIANA,2014,21240
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,175,LOUISIANA,2014,21290
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,310,LOUISIANA,2014,22063
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,LOUISIANA,2014,22196
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,LOUISIANA,2014,22224
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,186.87,LOUISIANA,2014,22364
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,120,LOUISIANA,2014,22500
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,LOUISIANA,2014,22546
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,136,LOUISIANA,2014,25010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,32.055,LOUISIANA,2014,25046
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,48,LOUISIANA,2014,25048
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,36,LOUISIANA,2014,25049
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,88,LOUISIANA,2014,26310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,32.83,LOUISIANA,2014,31860
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,96,LOUISIANA,2014,31989
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,62.7,LOUISIANA,2014,32387
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.061,LOUISIANA,2014,32470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,28,LOUISIANA,2015,27
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,566.1,LOUISIANA,2015,270
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4003.924,LOUISIANA,2015,603
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,42.5,LOUISIANA,2015,675
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,75.359,LOUISIANA,2015,1064
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,19,LOUISIANA,2015,1136
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,24,LOUISIANA,2015,1376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21.7,LOUISIANA,2015,2092
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,19,LOUISIANA,2015,2280
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,12,LOUISIANA,2015,2476
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30,LOUISIANA,2015,2500
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,46,LOUISIANA,2015,2548
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,15,LOUISIANA,2015,2622
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,178.4,LOUISIANA,2015,2712
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,24.5,LOUISIANA,2015,3220
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,190,LOUISIANA,2015,3295
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,57,LOUISIANA,2015,3325
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,59,LOUISIANA,2015,3470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60.9,LOUISIANA,2015,4341
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3395.415,LOUISIANA,2015,4499
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5,LOUISIANA,2015,4550
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,104.76,LOUISIANA,2015,4590
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,273,LOUISIANA,2015,4600
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,44,LOUISIANA,2015,5370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,191,LOUISIANA,2015,6219
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,126,LOUISIANA,2015,6226
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,98,LOUISIANA,2015,6232
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,104,LOUISIANA,2015,6233
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,22,LOUISIANA,2015,6235
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,183,LOUISIANA,2015,6239
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,208,LOUISIANA,2015,6240
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,96.65,LOUISIANA,2015,6241
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,33,LOUISIANA,2015,6400
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,9.25,LOUISIANA,2015,6420
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,92,LOUISIANA,2015,6440
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,LOUISIANA,2015,6500
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,36.1,LOUISIANA,2015,6510
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,LOUISIANA,2015,6770
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14,LOUISIANA,2015,6840
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1747,LOUISIANA,2015,6920
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,82,LOUISIANA,2015,7100
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,90,LOUISIANA,2015,7360
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,194.6,LOUISIANA,2015,8010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,26,LOUISIANA,2015,8230
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,9,LOUISIANA,2015,9030
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,60,LOUISIANA,2015,9210
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,48,LOUISIANA,2015,9310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,44,LOUISIANA,2015,10060
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,33,LOUISIANA,2015,10180
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,30.5,LOUISIANA,2015,10260
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,LOUISIANA,2015,10340
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,16,LOUISIANA,2015,11392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,61,LOUISIANA,2015,11604
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,10,LOUISIANA,2015,11606
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,22,LOUISIANA,2015,11656
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,8507.6,LOUISIANA,2015,11800
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,164,LOUISIANA,2015,12036
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20.5,LOUISIANA,2015,12162
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,28,LOUISIANA,2015,12330
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,41,LOUISIANA,2015,12750
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,27,LOUISIANA,2015,12758
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,67,LOUISIANA,2015,12768
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,76,LOUISIANA,2015,12776
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,LOUISIANA,2015,12786
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1724,LOUISIANA,2015,13360
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,53,LOUISIANA,2015,13370
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38,LOUISIANA,2015,13440
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,19.19,LOUISIANA,2015,13470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,LOUISIANA,2015,14035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,49,LOUISIANA,2015,15077
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,LOUISIANA,2015,15161
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,38.36,LOUISIANA,2015,15532
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,59,LOUISIANA,2015,15679
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,54.5,LOUISIANA,2015,15763
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,27,LOUISIANA,2015,15770
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,25.2,LOUISIANA,2015,15889
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,69.5,LOUISIANA,2015,18032
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,43,LOUISIANA,2015,18052
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,120,LOUISIANA,2015,18056
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,LOUISIANA,2015,18068
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.17,LOUISIANA,2015,18136
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,17,LOUISIANA,2015,18304
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,LOUISIANA,2015,18328
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,27,LOUISIANA,2015,18352
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,665.56,LOUISIANA,2015,18416
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,427,LOUISIANA,2015,19205
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,89,LOUISIANA,2015,19360
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,41,LOUISIANA,2015,21240
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,175,LOUISIANA,2015,21290
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,315,LOUISIANA,2015,22063
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,34,LOUISIANA,2015,22196
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,20,LOUISIANA,2015,22224
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,188.02,LOUISIANA,2015,22364
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,120,LOUISIANA,2015,22500
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11,LOUISIANA,2015,22546
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,137,LOUISIANA,2015,25010
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,32.169,LOUISIANA,2015,25046
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,48,LOUISIANA,2015,25048
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,36,LOUISIANA,2015,25049
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,88,LOUISIANA,2015,26310
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,32.83,LOUISIANA,2015,31860
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,96,LOUISIANA,2015,31989
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,62.7,LOUISIANA,2015,32387
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,14.261,LOUISIANA,2015,32470
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,520.12,MAINE,2010,13795
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,108.25,MAINE,2010,31481
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,116.9,MAINE,2010,31487
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.35,MAINE,2010,32558
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,523.23,MAINE,2011,13795
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,125.4,MAINE,2011,31481
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,129,MAINE,2011,31487
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.371,MAINE,2011,32558
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,527.33,MAINE,2012,13795
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,142.133,MAINE,2012,31481
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,134,MAINE,2012,31487
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,536.51,MAINE,2013,13795
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,217.202,MAINE,2013,31481
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,183.18,MAINE,2013,31487
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,553.07,MAINE,2014,13795
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,241.218,MAINE,2014,31481
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,188.4,MAINE,2014,31487
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,135.49,MAINE,2014,39066
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,558.96,MAINE,2015,13795
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,247.657,MAINE,2015,31481
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,190.4,MAINE,2015,31487
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,173.62,MAINE,2015,39066
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6951,MARYLAND,2010,1088
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,293.945,MARYLAND,2010,2309
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,650,MARYLAND,2010,2588
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,291,MARYLAND,2010,4150
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,98,MARYLAND,2010,4190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,96.195,MARYLAND,2010,4376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5831,MARYLAND,2010,22182
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21.5,MARYLAND,2010,31467
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,28.21,MARYLAND,2010,31807
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,0.47,MARYLAND,2010,31976
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.5,MARYLAND,2010,32170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11.63,MARYLAND,2010,32347
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6995,MARYLAND,2011,1088
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,292.906,MARYLAND,2011,2309
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,644,MARYLAND,2011,2588
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,292,MARYLAND,2011,4150
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,98,MARYLAND,2011,4190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,97.415,MARYLAND,2011,4376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5864,MARYLAND,2011,22182
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21.4,MARYLAND,2011,31467
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,28.78,MARYLAND,2011,31807
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.5,MARYLAND,2011,32170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,12.21,MARYLAND,2011,32347
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,7054,MARYLAND,2012,1088
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,295.754,MARYLAND,2012,2309
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,643.4,MARYLAND,2012,2588
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,302.68,MARYLAND,2012,4150
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,100,MARYLAND,2012,4190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,97.4,MARYLAND,2012,4376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5914.502,MARYLAND,2012,22182
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,21.5,MARYLAND,2012,31467
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,29.39,MARYLAND,2012,31807
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.8,MARYLAND,2012,32170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,16.07,MARYLAND,2012,32347
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.7,MARYLAND,2012,37276
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,7114,MARYLAND,2013,1088
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,303.651,MARYLAND,2013,2309
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,645.2,MARYLAND,2013,2588
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,102,MARYLAND,2013,4190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,102.073,MARYLAND,2013,4376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5959.36,MARYLAND,2013,22182
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,22.5,MARYLAND,2013,31467
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,29.91,MARYLAND,2013,31807
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.8,MARYLAND,2013,32170
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,16.07,MARYLAND,2013,32347
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,0.47,MARYLAND,2013,36672
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.7,MARYLAND,2013,37276
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,306.309,MARYLAND,2013,39102
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,7173,MARYLAND,2014,1088
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,304.115,MARYLAND,2014,2309
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,646.8,MARYLAND,2014,2588
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,102,MARYLAND,2014,4190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,102.1,MARYLAND,2014,4376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6024.526,MARYLAND,2014,22182
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,23,MARYLAND,2014,31467
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,31.217,MARYLAND,2014,31807
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,11.99,MARYLAND,2014,32347
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,0.47,MARYLAND,2014,36672
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.7,MARYLAND,2014,37276
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,309.579,MARYLAND,2014,39102
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,7239,MARYLAND,2015,1088
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,304.706,MARYLAND,2015,2309
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,647,MARYLAND,2015,2588
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,101,MARYLAND,2015,4190
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,103.1,MARYLAND,2015,4376
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6026.398,MARYLAND,2015,22182
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,22,MARYLAND,2015,31467
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,32.292,MARYLAND,2015,31807
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.1,MARYLAND,2015,32123
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,12.02,MARYLAND,2015,32347
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,5.7,MARYLAND,2015,37276
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,310.384,MARYLAND,2015,39102
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4825,MASSACHUSETTS,2010,1209
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,740,MASSACHUSETTS,2010,1344
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,47.3,MASSACHUSETTS,2010,1504
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6281.711,MASSACHUSETTS,2010,1640
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2418.879,MASSACHUSETTS,2010,2066
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3141,MASSACHUSETTS,2010,2652
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,859.884,MASSACHUSETTS,2010,4547
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,263.11,MASSACHUSETTS,2010,5200
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,173,MASSACHUSETTS,2010,7330
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1385.636,MASSACHUSETTS,2010,11856
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,102.309,MASSACHUSETTS,2010,12444
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,81.9,MASSACHUSETTS,2010,22035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,205.389,MASSACHUSETTS,2010,22511
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,605.49,MASSACHUSETTS,2010,31770
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.2,MASSACHUSETTS,2010,32392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4839,MASSACHUSETTS,2011,1209
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,744,MASSACHUSETTS,2011,1344
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,49,MASSACHUSETTS,2011,1504
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6292.288,MASSACHUSETTS,2011,1640
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2426.606,MASSACHUSETTS,2011,2066
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,3154,MASSACHUSETTS,2011,2652
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,859.007,MASSACHUSETTS,2011,4547
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,263.07,MASSACHUSETTS,2011,5200
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,174,MASSACHUSETTS,2011,7330
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,1390.188,MASSACHUSETTS,2011,11856
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,100.462,MASSACHUSETTS,2011,12444
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,82.3,MASSACHUSETTS,2011,22035
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,208.251,MASSACHUSETTS,2011,22511
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,607.628,MASSACHUSETTS,2011,31770
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,2.2,MASSACHUSETTS,2011,32392
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,4857,MASSACHUSETTS,2012,1209
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,750.75,MASSACHUSETTS,2012,1344
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,49.9,MASSACHUSETTS,2012,1504
GAS DISTRIBUTION,MAIN,NOT SPECIFIED,6308.799,MASSACHUSETTS,2012,1640
