Calendar Year,System Type,Inter/Intra,Commodity,Type A Miles,Type B Miles,Offshore Miles,Total Miles,Operator Count,Operator Count, VALUEOF(PORTAL_DATE)
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.71,3.91,0,4.62,1,32293,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,149.5,3.7,0,153.2,1,32296,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,8,0,8,1,32309,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,15.64,3.6,0,19.24,1,32312,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.62,0,0,5.62,1,32337,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.4,0,0,6.4,1,32352,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,104.02,0,0,104.02,1,32354,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1,0,1,1,32368,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,77.707,0,77.707,1,32379,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,12.93,0,0,12.93,1,32388,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.217,0,0,0.217,1,32408,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,44.4,64.8,0,109.2,1,32412,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.27,15.68,0,17.95,1,32413,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.2,0,2.2,1,32414,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.12,0,4.12,1,32417,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.68,5.9,0,7.58,1,32427,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,41.4,41.4,1,32430,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,32444,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,7.1,0,0,7.1,1,32449,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,0,4,1,32451,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.3,0,0,2.3,1,32461,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.07,0,0,1.07,1,32477,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,15.7,0,0,15.7,1,32478,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.12,0,0,2.12,1,32484,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,19.08,0,0,19.08,1,32485,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,10.3,2,0,12.3,1,32509,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,193.76,0,0,193.76,1,32514,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.5,29,0,29.5,1,32525,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,75.22,6.61,0,81.83,1,32526,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.284,0,1.284,1,32527,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,24.16,0,0,24.16,1,32529,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,19,19,1,32532,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.763,0,0,6.763,1,32533,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,39.98,6.64,0,46.62,1,32536,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,7.57,0,7.57,1,32590,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,10.95,10.95,1,32591,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.04,0,0,4.04,1,32592,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,13.97,0,3.07,17.04,1,32593,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,119.653,119.653,1,32595,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.043,1.41,1.453,1,32602,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,12.2,0,0,12.2,1,32606,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.9,0,4.9,1,32609,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8,0,0,8,1,32620,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.7,0,0,3.7,1,32624,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,35.1,38.35,0,73.45,1,32645,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,11.931,4.342,0,16.273,1,32646,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,39.81,0,0,39.81,1,32649,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,26.8,0,0,26.8,1,32651,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,32654,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,34.4,0,0,34.4,1,32656,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.76,0,0.76,1,32664,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,9.963,0,0,9.963,1,32667,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,23.99,0,0,23.99,1,32668,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.7,0,1.7,1,32669,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.8,0,0,2.8,1,32670,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.79,0,0,2.79,1,32671,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.7,0,0,0.7,1,32673,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.6,0,9.6,1,32674,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.11,0,0,1.11,1,32675,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.5,0,0,2.5,1,32676,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.03,0,0,4.03,1,38888,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,15.88,7.24,0,23.12,1,38889,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,48,0,0,48,1,38898,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.6,0,6.6,1,38905,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.332,17.472,0,22.804,1,38910,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,5.08,5.08,1,38912,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6,0,6,1,38924,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.06,0,0,5.06,1,38926,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,15.16,0,0,15.16,1,38927,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,11.07,0,0,11.07,1,38936,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,38947,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.11,0,3.11,1,38949,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.9,0,0,3.9,1,38951,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.55,0,6.55,1,38954,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,12.45,0,0,12.45,1,38958,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,3.4,7.4,1,38962,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,33.02,0,0,33.02,1,38963,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.1,0,3.1,1,38968,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,7,8,1,38989,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8.32,0,0,8.32,1,38990,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5.47,0,5.47,1,38993,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,1,3,1,38999,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.26,0,0,4.26,1,39002,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.77,0,0,6.77,1,39003,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,28.65,0.89,0,29.54,1,39005,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,15.98,0,0,15.98,1,39006,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.5,0,0,0.5,1,39009,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,169.87,28.22,0,198.09,1,39010,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.69,0,0,2.69,1,39011,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,25.3,25.3,1,39014,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.6,0,0,3.6,1,39015,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.1,0,1.21,6.31,1,39016,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,5,0,5,1,39022,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,20.085,20.085,1,39024,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.09,0,0,2.09,1,39025,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,39026,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2,0,0,2,1,39030,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,3.02,0,3.02,1,39031,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.9,0,0,1.9,1,39033,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.16,0,0,5.16,1,39040,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,0.19,0.19,1,39041,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,11.26,0,0,11.26,1,39045,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.53,0,0,0.53,1,39056,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.25,0,33.9,36.15,1,39060,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,0.49,0.49,1,39068,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,9.5,0,0,9.5,1,39070,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.76,0,0,1.76,1,39082,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.54,5.88,0,7.42,1,39088,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.55,2.01,0,4.56,1,39089,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.3,0,0.3,1,39091,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.7,0,0,1.7,1,39093,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8.26,0,0,8.26,1,39094,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.39,0,0,0.39,1,39099,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,7.5,7.5,1,39101,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.2,3.8,0,6,1,39107,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.5,0,0,5.5,1,39109,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,375.689,0,0,375.689,1,39111,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,365.868,0,0,365.868,1,39112,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.18,0,0,4.18,1,39115,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.61,0,0,1.61,1,39116,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.83,0,0,2.83,1,39118,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,2.2,0,0,2.2,1,39122,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,18.547,2.026,0,20.573,1,39142,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,24.99,2.87,0,27.86,1,39147,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,11.74,0,0,11.74,1,39153,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.07,0,0,1.07,1,39154,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,13.11,0,13.11,1,39155,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,10.66,0,0,10.66,1,39172,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,8.24,0,0,8.24,1,39184,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,12.29,0,0,12.29,1,39185,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.156,0,0.156,1,39207,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.4,0,0,0.4,1,39229,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.67,0,0.67,1,39230,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.66,0,0,1.66,1,39232,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9,0,9,1,39246,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.347,0,6.347,1,39256,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4,0,0,4,1,39258,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.78,0,0,1.78,1,39263,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,1.25,0,0,1.25,1,39266,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,6.95,0,0,6.95,1,39269,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,3.8,0,0,3.8,1,39288,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,17.553,0,0,17.553,1,39290,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,4.16,0,0,4.16,1,39308,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,5.65,0,0,5.65,1,39309,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,12,0,0,12,1,39312,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0,4.61,0,4.61,1,39356,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,NATURAL GAS,0.5,0,0,0.5,1,39468,2017-03-07 04:06:52
2014,GAS GATHERING,INTRASTATE,OTHER GAS,3.79,0,0,3.79,1,38972,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,428.66,428.66,1,994,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,8.18,0,0,8.18,1,1007,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,5.65,0,49.36,55.01,1,1472,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,31.97,31.97,1,1552,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,12.2,41.6,0,53.8,1,2616,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,25.64,2.96,0,28.6,1,2714,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,23.14,23.14,1,4908,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,2.014,0,0,2.014,1,7338,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,16,0,0,16,1,8326,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,20.96,0,20.96,1,13063,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,265.88,265.88,1,18273,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,10.16,10.16,1,18667,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,1.5,16.2,0,17.7,1,19035,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,12.248,0,1522.775,1535.023,1,19570,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0.7,0,0,0.7,1,30826,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,483.38,483.38,1,30940,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,4,0,0,4,1,31108,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,1,1,1,31121,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,111.611,111.611,1,31130,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,15.4,15.4,1,31296,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,14.22,14.22,1,31336,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,3.56,0,53.064,56.624,1,31365,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,294.56,294.56,1,31485,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,2.19,0,0,2.19,1,31544,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,72.7,3.4,29.5,105.6,1,31728,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,10.53,10.53,1,31983,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,48,48,1,31995,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0.48,0.23,41.96,42.67,1,32083,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,6.01,4.22,0,10.23,1,32262,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,255,255,1,32296,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,2.433,0,2.433,1,32314,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,61.97,61.97,1,32532,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0.8,0,0,0.8,1,38941,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,130.315,130.315,1,38987,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,1.58,0,0,1.58,1,39003,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,8.53,8.53,1,39119,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,261.64,261.64,1,39130,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,2.19,2.19,1,39316,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,874.16,874.16,1,39352,2017-03-07 04:06:52
2015,GAS GATHERING,INTERSTATE,NATURAL GAS,0,0,243,243,1,39354,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,LANDFILL GAS,0,0.6,0,0.6,1,31902,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,2.12,0,0,2.12,1,3,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,1.55,0,0,1.55,1,21,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,15.35,0,0,15.35,1,402,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,385.19,0,0,385.19,1,473,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,69.356,0,69.356,1,630,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,18,0,18,1,878,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,5.1,0,0,5.1,1,990,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,8,0,0,8,1,999,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2.38,0,2.38,1,1042,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,29,0,0,29,1,1065,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.25,0,0.25,1,1426,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,1.94,6.591,4.782,13.313,1,2001,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,16.346,69.039,0,85.385,1,2859,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,1,0,0,1,1,3146,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,20.384,0,20.384,1,3260,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,5.264,0,0,5.264,1,3345,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0.28,0,0,0.28,1,3527,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,183.91,563.51,0,747.42,1,4060,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,92.11,18.55,0,110.66,1,4461,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,16.76,0,0,16.76,1,4900,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,58.62,58.62,1,4908,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,2.3,77.3,0,79.6,1,5524,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,30.28,0,0,30.28,1,9011,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,23.04,0,0,23.04,1,9012,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,6.75,0,6.75,1,9171,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,30.4,0,0,30.4,1,11175,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0,21.36,21.36,1,11272,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,100,0,100,1,11525,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,2,0,2,1,12059,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,1.5,0,0,1.5,1,12395,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,49.53,0,0,49.53,1,12408,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,16,0,16,1,12878,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,3.59,9.61,0,13.2,1,12930,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,62.79,0,62.79,1,13062,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,2.62,1.36,0,3.98,1,13131,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,9.57,0,9.57,1,13302,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.64,0,0.64,1,14356,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,1.22,0,1.22,1,15208,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,1.575,275.298,0,276.873,1,15350,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,31.6,0,14.58,46.18,1,15454,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,0.9,0,0.9,1,15931,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,9,0,0,9,1,18201,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,92.69,0,0,92.69,1,18388,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,6.53,0,0,6.53,1,18542,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,0,10.53,0,10.53,1,18667,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,5.3,0,0,5.3,1,19035,2017-03-07 04:06:52
2015,GAS GATHERING,INTRASTATE,NATURAL GAS,13.67,0,0,13.67,1,19125,2017-03-07 04:06:52
